evid,station,network,channel,hypo_dist,ptrv,strv,mw_td,fc_td
20170218115819 ,SCHA,KS,HG,46.62,9.54,15.3,2.54,9.1
20170218115819 ,GRE,KG,EL,47.1,9.6,15.18,2.42,32.37
20170218115819 ,KWJU,KS,HH,13.5,4.66,6.89,1.89,32.37
20170218115819 ,NAWB,KS,HH,47.67,9.68,15.22,2.2,8.3
20170218115819 ,BAU,KS,EL,62.29,12.03,19.68,2.52,32.37
20170218115819 ,PUAA,KS,HG,59.86,11.42,18.55,2.04,12.46
20170218115819 ,MUN,KG,EL,59.64,11.5,18.81,2.44,6.45
20170218115819 ,JAH,KS,HG,60.89,11.76,19.2,2.75,11.2
20170218115819 ,YOA,KS,EL,55.64,10.9,17.68,2.47,32.37
20170218115819 ,MOK,KS,HG,55.64,10.66,17.46,2.53,16.66
20170218115819 ,IMSA,KS,HG,53.71,10.52,17.05,2.13,10.3
20170218115819 ,BOSB,KS,HH,58.25,11.39,18.24,2.34,7.75
20170220182111 ,MIYA,KS,HG,51.87,9.39,15.65,2.35,5.05
20170220182111 ,ADO2,KS,EL,76.47,13.27,22.37,2.28,32.37
20170220182111 ,DAU,KS,HG,55.25,9.94,16.49,2.32,12.82
20170220182111 ,GKP1,KG,HH,56.17,10.26,16.82,2.2,18.58
20170220182111 ,BUS2,KS,HH,58.16,10.34,17.31,2.1,16
20170220182111 ,CHR,KS,HG,69.2,12.09,20.26,2.5,13.62
20170220182111 ,BSA,KS,HG,74.95,13.05,21.96,2.35,10.27
20170220182111 ,YODB,KS,HH,88.41,15.29,25.78,2.05,6.3
20170220182111 ,MAS2,KS,EL,87.34,14.87,25.39,2.62,17.29
20170220182111 ,HCNA,KS,HG,96.25,16.53,27.67,2.5,3.92
20170220182111 ,EURB,KS,HH,96.4,16.35,27.57,2.2,6.89
20170220182111 ,YEYB,KS,HH,97.04,16.75,28.25,2.48,3.42
20170220182111 ,EUSB,KS,HG,81.29,14.17,23.6,2.35,6.23
20170220182111 ,PHA2,KS,EL,51.43,9.51,15.98,2.15,13.89
20170220182111 ,CSO,KS,HG,71.65,12.54,21.27,2.21,11.36
20170220182111 ,CHS,KG,HH,48.84,8.88,14.82,2.09,13.89
20170220182111 ,MKL,KG,HH,11.27,3.3,5.09,2.16,13.89
20170220182111 ,USN2,KS,EL,13.75,3.66,5.72,2.37,14.38
20170220182111 ,DKJ,KG,EL,24.43,5.09,8.32,2.21,12.1
20170220182111 ,DAG2,KS,HH,29.18,5.84,9.56,2.28,8.84
20170220182111 ,HDB,KG,HH,21.02,4.71,7.64,2.33,15.46
20170220182111 ,YOCB,KS,HH,34.44,6.7,10.89,1.75,17.95
20170220182111 ,HAK,KG,EL,34.51,7.02,11.09,2.63,4.56
20170220182111 ,YSB,KG,HH,35.58,6.81,11.37,2.25,7.91
20170220182111 ,CGD,KG,EL,37.86,7.14,11.73,2.24,14.47
20170220182111 ,MAK,KG,EL,44.74,8.23,13.72,2.09,12.07
20170220182111 ,BBK,KG,EL,30.9,6.26,10.16,2.41,4.5
20170222040850 ,ADO2,KS,EL,74.9,12.92,21.75,2.19,15.37
20170222040850 ,BUS2,KS,HH,59.03,10.42,17.51,2.05,12.75
20170222040850 ,DAU,KS,HG,53.25,9.56,15.89,2.05,19.68
20170222040850 ,YEYB,KS,HH,95.77,16.4,27.75,2.46,3.09
20170222040850 ,CIGB,KS,HH,78.71,13.48,22.84,2.05,12.6
20170222040850 ,EUSB,KS,HH,79.37,13.62,22.93,2.09,7.91
20170222040850 ,MAS2,KS,EL,87.01,14.91,25.39,2.4,28.44
20170222040850 ,PHA2,KS,EL,50.97,9.24,15.53,2.05,10.1
20170222040850 ,CHS,KG,HH,47.43,8.5,14.24,2.01,9.1
20170222040850 ,BBK,KG,EL,32.88,6.36,10.49,2.45,4.1
20170222040850 ,MKL,KG,HH,12.38,3.19,5.03,2.06,15.95
20170222040850 ,USN2,KS,EL,13.51,3.46,5.46,2.08,23.25
20170222040850 ,HDB,KG,HH,22.79,4.7,7.7,2.25,10.48
20170222040850 ,DKJ,KG,EL,22.93,4.71,7.72,2.18,10.88
20170222040850 ,DAG2,KS,HH,27.47,5.48,9.06,2.33,4.75
20170222040850 ,YOCB,KS,HH,32.49,6.23,10.23,2.02,11.73
20170222040850 ,YSB,KG,HH,36.09,6.79,11.27,2.05,6.97
20170222040850 ,CGD,KG,EL,36.88,6.91,11.38,2.15,16
20170222040850 ,MAK,KG,EL,45.79,8.34,13.87,1.89,32.37
20170223120351 ,YPD,KG,EL,77.83,13.95,23.93,3.1,6.23
20170223120351 ,YPDB,KS,HH,76.77,13.68,23.72,3.09,2.9
20170223120351 ,BRN,KG,HG,68,11.29,19.31,3.1,2.23
20170224023444 ,CIGB,KS,HH,65.97,11.52,19.42,2.54,3.74
20170224023444 ,EMSB,KS,HH,68.28,12.24,20.24,2.68,4.96
20170224023444 ,CEA,KS,EL,69.19,12.43,20.91,2.25,10.48
20170224023444 ,BUYB,KS,HH,79.59,14.11,23.27,2.65,4.93
20170224023444 ,JAS,KS,HG,84.41,14.9,24.99,2.8,6.12
20170224023444 ,CHO,KS,HG,84.93,14.93,25.28,2.5,6.97
20170224023444 ,YOJB,KS,HH,85.47,14.89,24.97,2.59,5.96
20170224023444 ,KCH2,KS,EL,86.37,14.94,25.5,2.54,11.83
20170224023444 ,NPR,KG,HH,91.62,15.99,27.2,2.64,6.89
20170224023444 ,JECB,KS,HH,94.29,16.33,27.55,2.65,5.38
20170224023444 ,BURB,KS,HH,95.12,16.55,27.69,2.6,4.5
20170224023444 ,YSAB,KS,HH,96.56,17.05,28.57,2.72,3.39
20170224023444 ,HAMB,KS,HH,96.98,16.68,28.22,2.67,7.32
20170224023444 ,IMSA,KS,HG,97.07,16.8,28.22,2.4,5.42
20170224023444 ,YCH,KS,HG,64.13,11.3,18.9,2.65,11.01
20170224023444 ,JEO2,KS,HH,67.14,11.92,20.22,2.56,6.87
20170224023444 ,CHJ2,KS,HH,58.02,10.44,17.4,2.52,12.46
20170224023444 ,OKCB,KS,HH,10.69,2.9,4.41,2.25,5.96
20170224023444 ,BON,KS,EL,21.19,4.61,7.31,2.46,14.85
20170224023444 ,CPR2,KS,EL,26.04,5.19,8.6,2.59,10.48
20170224023444 ,SAJ,KS,HG,34.59,6.53,10.74,2.59,10.48
20170224023444 ,TEJ,KS,HG,38.91,7.48,12.19,2.93,5.19
20170224023444 ,KOJ2,KS,EL,59.58,10.85,17.92,2.48,8.69
20170224023444 ,MGY,KS,EL,40.26,7.47,12.45,2.64,6.77
20170224023444 ,TJN,KG,HH,39.53,7.62,12.31,2.71,7.03
20170224023444 ,GIC,KS,HG,44.7,8.15,13.76,2.62,7.38
20170224023444 ,CEJA,KS,HG,43.72,8.26,13.89,2.67,5.39
20170224023444 ,JNPA,KS,HG,51.41,9.51,15.57,2.61,4.13
20170224023444 ,MGB,KG,HH,48.8,8.79,14.87,2.5,4.51
20170224023444 ,DUSB,KS,HH,54.84,9.87,16.1,2.65,4.15
20170224023444 ,HKU,KG,HH,47.27,8.92,14.89,2.65,4.56
20170224023444 ,KMC,KG,EL,47.18,8.48,13.92,2.6,6.87
20170224215844 ,PHA2,KS,EL,54.35,10.02,16.66,2.64,5.19
20170224215844 ,BUS2,KS,HH,55.68,10.23,17.03,2.45,15.91
20170224215844 ,CHR,KS,HG,65.93,11.83,19.99,2.44,24.42
20170224215844 ,BSA,KS,HG,72.28,12.84,21.57,2.56,12.07
20170224215844 ,CSO,KS,HG,73.48,13.09,21.83,2.53,6.87
20170224215844 ,ADO2,KS,EL,77.84,13.63,22.9,2.51,19.29
20170224215844 ,CIGB,KS,HH,79.24,13.94,23.46,2.53,6
20170224215844 ,HDB,KG,HH,23.21,5.1,8.16,2.61,8.45
20170224215844 ,MAS2,KS,EL,83.91,14.84,24.96,2.63,19.23
20170224215844 ,YODB,KS,HH,91.16,15.75,26.49,2.8,1.65
20170224215844 ,EURB,KS,HH,92.96,16.13,27.15,2.43,7.91
20170224215844 ,YEYB,KS,HH,99,17.09,29.02,2.5,3.94
20170224215844 ,GKP1,KG,HH,54.23,10.25,16.78,2.65,5.28
20170224215844 ,USN2,KS,EL,11.63,3.76,5.8,2.44,13.89
20170224215844 ,CHS,KG,HH,50.5,9.27,15.36,2.4,7.91
20170224215844 ,MKL,KG,HH,12.07,3.63,5.55,2.42,12.07
20170224215844 ,DKJ,KG,EL,25.63,5.5,8.87,2.5,6.46
20170224215844 ,DAU,KS,HG,53.32,9.98,16.45,2.55,8.62
20170224215844 ,DAG2,KS,HH,26.83,5.9,9.55,2.64,9.61
20170224215844 ,BBK,KG,EL,31.53,6.45,10.39,2.67,5.22
20170224215844 ,YSB,KG,HH,32.79,6.7,10.8,2.5,6.23
20170224215844 ,MIYA,KS,HG,48.44,9.22,15.27,2.71,4.76
20170224215844 ,MAK,KG,EL,42.55,8.17,13.41,2.39,11.23
20170224215844 ,HAK,KG,EL,37.86,7.47,12.2,2.73,2.86
20170224215844 ,CGD,KG,EL,34.56,7.04,11.42,2.56,9.64
20170224215844 ,YOCB,KS,HH,34.4,6.93,11.23,2.6,4.13
20170224215907 ,YOCB,KS,HH,34.93,7.05,11.32,2.05,19.97
20170224215907 ,USN2,KS,EL,11.99,3.84,5.89,2.44,16
20170224215907 ,HDB,KG,HH,22.39,5.19,8.25,2.64,14.1
20170224215907 ,DKJ,KG,EL,25.84,5.6,8.94,2.35,14.59
20170224215907 ,MKL,KG,HH,11.59,3.73,5.62,2.49,14.42
20170224215907 ,BBK,KG,EL,30.85,6.54,10.38,2.5,9.56
20170224215907 ,HAK,KG,EL,37.15,7.56,12.16,2.05,22.14
20170224215907 ,DAG2,KS,HH,27.66,5.98,9.64,2.75,6.87
20170303213312 ,KOJ2,KS,EL,90.49,16.08,26.35,2.6,6.67
20170303213312 ,HKU,KG,HH,87.41,15.59,25.69,2.67,6.54
20170303213312 ,NAWB,KS,HH,81.19,14.68,23.76,2.69,4.68
20170303213312 ,IKSA,KS,HG,81.04,14.6,23.84,2.8,3.68
20170303213312 ,EURB,KS,HH,80.88,14.51,24.12,2.66,4.36
20170303213312 ,CEJA,KS,HG,85.98,15.35,25.34,2.7,7.23
20170303213312 ,YOCB,KS,HH,90.84,16.16,27.02,2.75,5.96
20170303213312 ,JRB,KG,HH,91.47,16.14,26.68,2.82,3.72
20170303213312 ,CGD,KG,EL,92.1,16.28,27.22,2.76,8.54
20170303213312 ,JINA,KS,HG,92.53,16.24,27.38,2.8,3.74
20170303213312 ,GRE,KG,EL,93.69,16.73,27.75,2.82,7.88
20170303213312 ,ADOA,KS,HG,93.98,16.57,27.42,3.07,3.9
20170303213312 ,GSU,KG,HH,94.48,16.59,27.78,2.9,2.95
20170303213312 ,NPR,KG,HH,98.16,17.38,28.73,2.95,5.98
20170303213312 ,BUYB,KS,HH,98.33,17.3,28.6,2.91,4.47
20170303213312 ,CHJ2,KS,HH,98.52,17.38,28.82,2.8,7.62
20170303213312 ,MIYA,KS,HG,91.22,16.29,27.01,2.99,2.95
20170303213312 ,MGB,KG,HH,76.62,13.62,22.47,2.94,3.4
20170303213312 ,MGY,KS,EL,75.15,13.4,22.35,2.7,9.1
20170303213312 ,KMC,KG,EL,10.03,2.11,2.81,2.95,5.47
20170303213312 ,GIC,KS,HG,19.7,4.18,6.37,3.36,4.5
20170303213312 ,CPR2,KS,EL,27.58,5.51,8.55,2.77,7.91
20170303213312 ,CIGB,KS,HH,40.53,7.84,12.57,2.7,4.5
20170303213312 ,KCH2,KS,EL,42.99,8.39,13.49,2.77,7.82
20170303213312 ,OKCB,KS,HH,43.12,8.19,13.06,2.64,5.88
20170303213312 ,KMSA,KS,HG,45.24,8.55,13.75,2.94,3.69
20170303213312 ,SAJ,KS,HG,50.98,9.5,15.47,2.8,13.78
20170303213312 ,DUSB,KS,HH,21.62,4.55,6.97,2.87,2.98
20170303213312 ,HAMB,KS,HG,57.12,10.63,17.17,2.78,5.08
20170303213312 ,JAS,KS,HG,54.51,10.24,16.57,2.77,7.73
20170303213312 ,IMSA,KS,HG,73.91,13.44,21.91,2.52,5.49
20170303213312 ,TJN,KG,HH,68.77,12.53,20.38,2.69,10.48
20170303213312 ,HACA,KS,HG,66.47,12.14,20.06,2.79,3.44
20170303213312 ,BON,KS,EL,64.21,11.75,19.15,2.45,13.89
20170303213312 ,CHR,KS,HG,70.34,12.96,21.2,2.66,15.15
20170303213312 ,GKP1,KG,HH,61.33,11.38,18.73,2.85,10.48
20170303213312 ,JEO2,KS,HH,60.4,11.18,18.16,2.64,6.73
20170303213312 ,DAU,KS,HG,62.26,11.57,19.05,2.69,13.89
20170304225204 ,GKP1,KG,HH,53.9,10.26,16.82,2.39,12.07
20170304225204 ,BUS2,KS,HH,56.76,10.46,17.29,2.49,19.23
20170304225204 ,CHR,KS,HG,66.3,12.02,20.13,2.69,19.18
20170304225204 ,CSO,KS,HG,72.39,13.23,21.78,2.55,13.89
20170304225204 ,BSA,KS,HG,73.36,13.12,21.84,2.64,9.13
20170304225204 ,ADO2,KS,EL,76.77,13.66,22.88,2.49,32.37
20170304225204 ,YODB,KS,HH,90.09,15.79,26.53,2.77,2.23
20170304225204 ,EUSB,KS,HH,80.71,14.28,23.85,2.46,5.63
20170304225204 ,HCNA,KS,HG,93.38,16.41,27.66,2.5,4.17
20170304225204 ,EURB,KS,HH,93.51,16.36,27.34,2.35,9.98
20170304225204 ,YEYB,KS,HH,97.9,17.2,29.17,2.58,3.39
20170304225204 ,CIGB,KS,HH,78.77,14,23.5,2.46,6.87
20170304225204 ,PHA2,KS,EL,53.32,10.06,16.64,2.67,5.42
20170304225204 ,USN2,KS,EL,12.08,3.82,5.81,2.46,16
20170304225204 ,MKL,KG,HH,12.22,3.68,5.53,2.5,7.93
20170304225204 ,HDB,KG,HH,23.28,5.22,8.26,2.56,28.12
20170304225204 ,DKJ,KG,EL,24.64,5.52,8.76,2.54,6.87
20170304225204 ,BBK,KG,EL,32.17,6.63,10.59,2.73,6.87
20170304225204 ,DAG2,KS,HH,26.72,5.96,9.55,2.65,5.95
20170304225204 ,YOCB,KS,HH,33.56,6.98,11.17,2.5,4.41
20170304225204 ,YSB,KG,HH,33.81,6.9,11.05,2.54,7.91
20170304225204 ,CGD,KG,EL,35.06,7.21,11.56,2.61,10.88
20170304225204 ,HAK,KG,EL,37.27,7.56,12.33,2.75,4.83
20170304225204 ,MAK,KG,EL,43.63,8.41,13.72,2.4,16
20170304225204 ,CHS,KG,HH,49.43,9.31,15.35,2.43,10.48
20170305001827 ,DGY2,KS,HH,87.74,15.49,25.06,3.35,3.91
20170305001827 ,JSB,KG,HH,99.11,16.94,29.84,3.34,5.18
20170305001827 ,GWL,KS,HG,95.94,16.64,29.38,3.54,2.61
20170305001827 ,JES,KS,HG,95.26,16.46,26.91,3.56,3.5
20170305001827 ,UJN,KS,HG,87.51,15.53,27.3,3.45,4.6
20170305001827 ,JMJ,KS,EL,81.53,14.82,23.93,3.34,4.25
20170305001827 ,IMWB,KS,HH,64.2,11.45,18.19,3.51,1.68
20170305001827 ,OKEB,KS,HH,62.45,11.22,17.67,3.21,8.84
20170305002849 ,IMWB,KS,HH,64.44,11.8,18.61,2.1,5.96
20170305002849 ,OKEB,KS,HH,64.76,11.59,18.05,2.08,21.95
20170305002849 ,JMJ,KS,EL,84.32,15.22,24.33,2.17,8.69
20170305060940 ,JSB,KG,HG,92.13,16.15,26.95,2.5,4.41
20170305060940 ,JES,KS,HG,88.34,15.68,26,2.42,5.96
20170305060940 ,DGY2,KS,HH,81.44,14.74,24.23,2.25,9.87
20170305060940 ,JMJ,KS,EL,76.26,14.17,23.11,2.3,6.87
20170305060940 ,KAW,KS,HG,66.23,12.42,20.36,2.64,9.73
20170305060940 ,OKEB,KS,HH,55.81,10.43,16.85,2.02,13.89
20170305101907 ,DGY2,KS,HH,91.41,15.96,25.5,2.38,7.53
20170305101907 ,JMJ,KS,EL,84.61,15.3,24.41,2.35,8.52
20170305101907 ,OKEB,KS,HH,66.35,11.67,18.1,2.2,14.51
20170305101907 ,KAW,KS,HG,75.22,13.62,21.67,2.57,12.07
20170305212133 ,PORA,KS,HG,76.77,13.72,22.77,2.24,8.52
20170305212133 ,GOCB,KS,HH,64.31,11.84,19.2,2.1,8.14
20170305212133 ,PUAA,KS,HG,56.73,10.4,17.03,2.2,7.09
20170305212133 ,OYDB,KS,HH,54.15,10.09,16.27,2.03,10.18
20170305212133 ,BUYB,KS,HH,94.54,16.62,27.37,2.23,6.54
20170305212133 ,MND,KS,HH,31.55,6.21,9.78,2.29,6.87
20170305212133 ,WID,KG,EL,25.65,5.28,8.06,2,11.39
20170305212133 ,SMKB,KS,HH,43,8.17,13.13,2.11,10.48
20170306184807 ,CHR,KS,HG,87.72,15.23,25.8,2.5,17.29
20170306184807 ,HKU,KG,HH,85.81,15.08,25.15,2.78,4.72
20170306184807 ,YEYB,KS,HH,85.53,14.96,25.23,2.65,3.99
20170306184807 ,JNPA,KS,HG,81.86,14.34,23.91,2.8,4.06
20170306184807 ,KCH2,KS,EL,81.74,14.4,24.27,2.66,11.36
20170306184807 ,CEJA,KS,HG,80.8,14.25,23.63,2.2,19.74
20170306184807 ,CHS,KG,HH,78.89,13.84,23.66,2.45,9.1
20170306184807 ,DKJ,KG,EL,88.86,15.64,26.4,2.7,6.54
20170306184807 ,DAG2,KS,HH,84.8,14.96,25.36,2.6,10.48
20170306184807 ,EMSB,KS,HH,92.89,16.12,27.01,2.79,5.19
20170306184807 ,JEO2,KS,HH,93.99,16.29,27.6,2.61,7.91
20170306184807 ,CGD,KG,EL,95.64,16.44,28,2.71,7.15
20170306184807 ,JECB,KS,HH,95.97,16.51,27.98,2.5,4.33
20170306184807 ,JAS,KS,HG,96.35,16.81,28.29,2.86,7.91
20170306184807 ,HAMB,KS,HH,98.34,17.02,28.84,2.65,7.4
20170306184807 ,KOJ2,KS,EL,99.71,17.18,28.92,2.48,10.33
20170306184807 ,TJN,KG,HH,78.87,13.91,23.1,2.41,16
20170306184807 ,CHYB,KS,HH,94.63,16.53,27.52,2.61,4.56
20170306184807 ,CSO,KS,HG,77.58,13.86,23.64,2.48,17.19
20170306184807 ,SAJ,KS,HG,16.9,4.51,7.19,2.25,28.12
20170306184807 ,CPR2,KS,HG,26.74,5.86,9.14,2.31,8.64
20170306184807 ,GIC,KS,HG,28.79,6.25,10.12,2.45,17.09
20170306184807 ,CIGB,KS,HH,33.44,6.97,11.36,2.37,9.18
20170306184807 ,MGB,KG,HH,39.08,7.61,12.41,2.44,5.9
20170306184807 ,OKCB,KS,HH,40.72,7.88,12.87,2.55,4.71
20170306184807 ,YCH,KS,HG,41.79,8.09,13.45,2.63,17.19
20170306184807 ,EUSB,KS,HH,42.75,8.4,13.87,2.18,11.13
20170306184807 ,MGY,KS,EL,43.4,8.21,13.77,2.31,9.05
20170306184807 ,TEJ,KS,HG,78.17,13.68,22.8,2.52,13.16
20170306184807 ,YOCB,KS,HH,74.8,13.48,22.63,2.61,5.03
20170306184807 ,YOJB,KS,HH,69.18,12.36,20.58,2.05,24.07
20170306184807 ,CHJ2,KS,HH,68.3,12.15,20.28,2.32,13.89
20170306184807 ,ADO2,KS,EL,66.46,12.03,20.29,2.31,32.37
20170306184807 ,DUSB,KS,HH,61.8,11.26,18.66,2.52,5.74
20170306184807 ,GKP1,KG,HH,58.03,10.66,17.86,2.6,7.91
20170306184807 ,KMC,KG,EL,44.6,8.56,14.07,2.52,15.15
20170306184807 ,ADOA,KS,HG,52.91,9.78,16.3,2.53,4.63
20170306184807 ,BON,KS,EL,48.57,9.13,14.98,2.46,16
20170306184807 ,DAU,KS,HG,58.66,10.83,18.23,2.51,17.14
20170306215336 ,DGY2,KS,HH,92.11,16.03,25.52,2.65,6.65
20170306215336 ,JMJ,KS,EL,85.84,15.35,24.41,2.7,7.03
20170306215336 ,OKEB,KS,HH,66.69,11.72,18.18,2.41,13.89
20170306215336 ,IMWB,KS,HH,66.25,11.94,18.68,2.35,4.7
20170308172431 ,BUS2,KS,HH,88.23,15.46,26.14,1.85,10.48
20170308172431 ,CGD,KG,EL,88.51,15.5,26.17,2.35,4.72
20170308172431 ,DAG2,KS,HH,80.65,14.39,24.14,2.35,5.32
20170308172431 ,CSO,KS,HG,90.04,15.67,26.67,1.9,7.62
20170308172431 ,MAK,KG,EL,74.77,13.41,22.78,2.35,3.66
20170308172431 ,HAK,KG,EL,29.42,6.63,10.96,2.05,6.5
20170308172431 ,HDB,KG,HH,37.03,7.64,12.73,2.11,9.75
20170308172431 ,MKL,KG,HH,50.54,9.61,16.09,1.75,11.76
20170308172431 ,PHA2,KS,EL,56.33,10.36,17.47,1.9,8.92
20170308172431 ,USN2,KS,EL,61.63,11.35,18.98,1.94,18.42
20170308172431 ,DKJ,KG,EL,63.01,11.57,19.3,1.97,6.91
20170313204143 ,JAH,KS,HG,79.69,14.45,24.05,2.53,11.3
20170313204143 ,GMDB,KS,HH,81.03,14.49,24.11,2.09,14.72
20170313204143 ,SAC,KS,HG,86.82,15.25,25.59,2.38,13.78
20170313204143 ,EURB,KS,HH,89.31,15.85,26.41,2.29,4.5
20170313204143 ,HWSB,KG,HH,89.38,15.84,26.56,2.35,5.91
20170313204143 ,KJM,KG,EL,78.01,14.21,23.51,2.37,15.86
20170313204143 ,KWJU,KS,HH,92.87,16.47,27.44,2.09,14.14
20170313204143 ,NAWB,KS,HH,94.01,16.58,27.56,2.05,5.71
20170313204143 ,YOA,KS,EL,97,17.18,28.69,2.44,18.32
20170313204143 ,HAMB,KS,HH,97.24,16.73,28.57,2.27,9.16
20170313204143 ,HACA,KS,HG,91.25,16.15,27.13,2.35,4.78
20170313204143 ,KWJ2,KS,HH,92.87,16.49,27.42,2.47,7.64
20170313204143 ,JRB,KG,HH,65.24,12.15,19.94,2.29,5.18
20170313204143 ,YNDB,KS,HH,25.19,6.39,9.89,2.05,13.78
20170313204143 ,NAH,KS,HG,25.76,6.37,9.79,2.1,32.37
20170313204143 ,GWYB,KS,HH,36,7.72,12.22,2.02,10.63
20170313204143 ,GRE,KG,EL,75.84,13.75,22.77,2,21.21
20170313204143 ,YKDB,KS,HH,46.38,9.39,15.17,2.17,12.07
20170313204143 ,KOHB,KS,HH,47.36,9.47,15.35,2.32,32.37
20170313204143 ,HAD,KS,HG,49.8,9.86,15.81,2.65,9.5
20170313204143 ,BOSB,KS,HH,54.68,10.46,17.23,1.9,18.69
20170313204143 ,YSU,KS,HG,54.91,10.65,17.3,2.17,19.01
20170313204143 ,BAU,KS,EL,54.91,10.65,17.23,2.14,28.12
20170313204143 ,SCHA,KS,HG,57.34,10.89,17.81,1.94,12.07
20170318180114 ,HALB,KS,HH,85.49,15.35,25.52,2.98,4.85
20170318180114 ,JJB,KG,HH,51.6,10.08,16.41,3.06,3.3
20170318180114 ,JJU,KS,HG,61.06,11.57,19.02,2.86,8.23
20170318180114 ,GMDB,KS,HH,81.21,14.72,24.52,2.65,12.03
20170318180114 ,MRD,KG,HH,88.71,15.7,26.26,2.92,7.91
20170321141948 ,CHNB,KG,HH,99.58,16.87,28.9,2.51,7.27
20170321141948 ,GAHB,KS,HG,97.8,17.37,29.07,2.8,2.42
20170321141948 ,YNCB,KS,HH,95.31,16.36,27.43,2.64,2.23
20170321141948 ,MUS,KS,HG,95.93,16.73,28.45,2.53,7.79
20170327002826 ,JRB,KG,HH,63.84,11.32,18.76,2.46,5.18
20170327002826 ,SMKB,KS,HG,64.84,11.36,19.1,2.24,7.36
20170327002826 ,KOHB,KS,HG,72.76,12.74,21.31,2.35,6.85
20170327002826 ,WID,KG,EL,74.73,13.16,21.89,2.39,6.87
20170327002826 ,HAD,KS,HG,76.73,13.64,22.6,2.71,10.97
20170327002826 ,AMD,KS,HH,85.58,14.86,24.82,2.31,16
20170327002826 ,JEO2,KS,HH,87.11,15.17,25.48,2.32,10.48
20170327002826 ,YESA,KS,HG,89.63,15.57,26.02,2.35,8.62
20170327002826 ,AJD,KG,EL,91.76,15.67,26.44,2.21,23.39
20170327002826 ,NPR,KG,HH,92.87,16.19,27.18,2.42,5.55
20170327002826 ,WAN2,KS,EL,93.66,16.75,27.11,2.63,17.9
20170327002826 ,IKSA,KS,HG,95.29,16.49,27.71,2.05,10.94
20170327002826 ,PUAA,KS,HG,62.22,11.06,18.35,1.9,10.27
20170327002826 ,HAMB,KS,HH,80.27,14.22,25.45,2.11,16
20170327002826 ,BAU,KS,HG,60.95,10.99,18.14,2.22,15.86
20170327002826 ,YSU,KS,HG,60.95,11.01,18.12,2.22,15.59
20170327002826 ,KWJ2,KS,HH,12.03,2.59,3.88,2.41,6.95
20170327002826 ,KWJU,KS,HH,12.04,2.59,3.88,2.02,12.6
20170327002826 ,GWJ,KS,HG,12.05,2.54,3.84,2.44,11.13
20170327002826 ,SUCA,KS,HG,26.9,5.25,8.41,2.35,4.08
20170327002826 ,HWSB,KG,HH,28.12,5.31,8.65,2.35,7.53
20170327002826 ,JEU,KS,HG,33.06,6.24,10.19,2.37,8.87
20170327002826 ,GOCB,KS,HH,36.8,6.82,11.09,2.29,5.18
20170327002826 ,GRE,KG,EL,46.43,8.52,13.92,2.28,5.96
20170327002826 ,SCHA,KS,HG,44.77,8.19,13.44,2.31,5.96
20170327002826 ,NAWB,KS,HH,47.93,8.77,14.45,1.6,15.41
20170327002826 ,YOA,KS,EL,53.91,9.48,15.8,2.37,20.08
20170327002826 ,IMSA,KS,HG,54.98,9.91,16.49,1.9,7.93
20170327002826 ,BOSB,KS,HH,55.9,9.95,16.26,2.3,3.8
20170327002826 ,JAH,KS,HG,58.74,8.48,17.06,2.7,7.91
20170327002826 ,MUN,KG,EL,59.07,10.39,17.25,2.18,7.93
20170327154839 ,GBI,KS,EL,61.66,11.77,19.26,2.09,8.47
20170327154839 ,SES2,KS,HH,96.91,17.64,29.33,2.2,10.94
20170327154839 ,YPD,KG,EL,58.76,10.78,17.83,2.17,17.09
20170327154839 ,DEI,KS,EL,57.16,10.77,17.53,2.05,8.3
20170327154839 ,YPDB,KS,HG,53.65,9.86,15.98,2.05,7.88
20170328064538 ,DAU,KS,HG,54.5,10.08,16.65,2.03,22.66
20170328064538 ,GKP1,KG,HH,55.42,10.3,16.99,2.2,11.96
20170328064538 ,BUS2,KS,HH,61.41,10.82,18.04,1.95,24.42
20170328064538 ,CHR,KS,HG,70.41,12.33,20.81,2.24,13.89
20170328064538 ,ADO2,KS,EL,73.33,13.08,21.96,2.01,32.37
20170328064538 ,EUSB,KS,HH,78.6,14.07,23.29,1.45,32.37
20170328064538 ,CIGB,KS,HH,79.56,14.02,23.55,1.75,14.85
20170328064538 ,MAS2,KS,HG,89.86,16.07,26.26,2.63,13.27
20170328064538 ,YEYB,KS,HH,93.75,16.49,27.78,2.17,4.37
20170328064538 ,MKL,KG,HH,12.67,3.34,5.12,1.8,16
20170328064538 ,MAK,KG,EL,47.99,8.68,14.33,1.74,32.37
20170328064538 ,PHA2,KS,EL,48.33,9.18,15.3,2.15,10.07
20170328064538 ,USN2,KS,EL,15.58,3.87,6.03,2.1,30.04
20170328064538 ,DKJ,KG,EL,21.68,4.86,7.86,2.15,10.24
20170328064538 ,DAG2,KS,HH,29.26,6,9.78,2.22,7.84
20170328064538 ,HDB,KG,HH,21.78,4.64,7.44,2.1,24.42
20170328064538 ,YOCB,KS,HH,32.2,6.6,10.64,2,9.1
20170328064538 ,CGD,KG,EL,39.49,7.46,12.24,2.04,26.09
20170328064538 ,CHS,KG,HH,45.67,8.64,14.29,2.01,9.73
20170328064538 ,BBK,KG,EL,33.15,6.43,10.45,2.31,7.29
20170328064538 ,YSB,KG,HH,38.63,7.28,11.85,1.9,10.57
